Customer_ID,First_Name,Last_Name,Email,Phone,Gender,DOB,Address,City,State,Country,Postal_Code,Registration_Date,Customer_Segment
CUST463727,Kevin,Frank,laurenholt@example.com,+1-626-833-0824x204,Female,1986-07-07,"8489 Mason Terrace, Lake Eric, WA 18690",Port Gerald,Wyoming,Egypt,33386,2025-01-11,Retail
CUST437971,Abigail,Warren,dawn02@example.net,732-490-6103x39770,Other,1975-02-13,"0927 Maldonado Squares Suite 857, South Kenneth, AZ 26252",Johnsonshire,Missouri,Switzerland,92472,2021-05-31,SMB
CUST251816,Jacqueline,Brown,ajones@example.net,+1-573-954-1257x508,Other,1971-09-18,"USS Herrera, FPO AA 88520",Danielstad,North Carolina,Peru,96352,2021-06-30,Retail
CUST134865,Eugene,Villegas,joseph28@example.org,+1-226-547-9071,Male,1968-05-18,"3066 Crystal Turnpike Suite 853, Lake Ianchester, NY 52402",Manuelmouth,Hawaii,North Macedonia,19146,2023-12-01,Corporate
CUST312095,Joshua,Duffy,smithwilliam@example.com,322.708.7604x84504,Other,1968-03-03,"767 Jamie Parkways Apt. 842, West Daniel, NJ 98183",Jacquelineberg,Arizona,Antigua and Barbuda,14392,2021-01-15,Retail
CUST711499,Ernest,Jackson,pwalker@example.com,+1-784-860-5534x92274,Female,1978-04-26,"Unit 4252 Box 2407, DPO AE 78909",Port Edgar,Michigan,Barbados,64087,2024-11-28,SMB
CUST143295,Martin,Allen,jeffvega@example.com,001-655-679-0821x215,Male,1974-04-23,"Unit 2384 Box 8516, DPO AP 73766",Port Traci,Missouri,Greenland,17954,2021-05-23,SMB
CUST080043,Elizabeth,Costa,brettprice@example.com,(545)675-3973x60762,Female,1969-01-28,"07835 Molina Inlet Suite 327, Lake Ralphtown, WA 86954",Alvarezchester,Michigan,Malaysia,79474,2020-12-30,SMB
CUST068938,Anthony,Malone,smithglenn@example.org,399.328.7355,Female,1996-04-18,"78269 Anita Bypass, Richardport, WY 34827",South Tanya,Connecticut,Central African Republic,78722,2024-12-23,Retail
CUST634002,Leslie,Stephenson,michaelanderson@example.net,363.439.7271,Male,1994-10-21,"97987 Clinton Union Suite 053, Atkinsview, NJ 91238",Lake Kyleborough,Connecticut,Lesotho,51422,2022-12-04,SMB
CUST695641,Pamela,Ingram,fweaver@example.com,(241)315-1743x40920,Male,1992-12-19,"37058 Samantha Locks Suite 259, South Danny, HI 58064",West Sarah,California,Rwanda,25007,2021-01-28,Corporate
CUST810251,Catherine,Davis,robinsonglenn@example.com,001-357-547-1635x8071,Male,1958-01-06,"06883 Smith Ways Apt. 010, Danielchester, IL 17549",Lake Carolyn,Massachusetts,El Salvador,51387,2020-06-05,SMB
CUST424280,Alyssa,Tucker,adam86@example.net,4266128924,Male,1960-11-15,"9914 Joan Stravenue, Harrisstad, IA 60686",West Lisa,Connecticut,French Guiana,36784,2023-06-11,Retail
CUST001807,Shane,Cowan,heather21@example.net,917-483-5279x131,Female,1970-03-29,"PSC 1042, Box 7280, APO AP 01920",West Robert,New Mexico,Angola,07860,2023-06-21,Corporate
CUST533975,Crystal,Johnson,simonbrooke@example.org,001-321-533-6533,Male,1991-09-30,"998 Lambert Port, New Christopherville, WY 44623",Lake Angelaborough,Texas,Oman,23928,2023-09-05,Corporate
CUST418882,Charles,Orr,tiffanyporter@example.com,(796)460-7142x4007,Male,2005-11-26,"389 Johnson Flat Suite 477, Markmouth, WV 23113",East Matthewmouth,North Carolina,Serbia,30981,2024-08-21,SMB
CUST452200,Paula,Lowe,brownmichael@example.org,(333)590-6258,Female,1957-02-09,"88283 Evan Course, North Laurachester, PA 66884",Aliland,Montana,Bulgaria,16028,2022-06-17,SMB
CUST642071,Gregory,Walsh,monicawilliams@example.net,728-741-9144x29758,Female,1983-09-16,"7334 Howard Lake Suite 516, Hooverfort, MD 65026",New Tammy,Massachusetts,Morocco,35513,2023-07-05,SMB
CUST429214,John,Kennedy,reesemelissa@example.net,667-218-9068,Other,1998-06-22,"92916 Thompson Springs Apt. 268, Ruizshire, AS 24238",New Christy,Wyoming,Kyrgyz Republic,46605,2023-07-21,Corporate
CUST705210,Karen,Hubbard,jeffreywarren@example.net,352-978-8518x23290,Other,1958-03-17,"839 Renee Common Apt. 891, Port Michellestad, VA 92394",Waltersview,South Dakota,Congo,33459,2023-09-18,SMB
CUST789127,Sean,Long,campbellsandra@example.org,+1-262-841-1976x3932,Female,1988-04-16,"2791 Aguilar Village Apt. 944, Lawrenceshire, VT 63093",East Christopher,South Dakota,Russian Federation,33230,2022-03-21,Corporate
CUST248414,James,Krueger,jasmine49@example.org,001-805-949-2798x744,Male,1980-08-25,"Unit 6701 Box 6866, DPO AP 19819",New Amy,California,Guyana,18378,2024-01-03,Retail
CUST283548,Angela,Stewart,pthompson@example.com,490-263-6351,Other,1974-09-11,"344 Natalie Road, New Lindsay, VT 91283",South Melissa,Michigan,Lesotho,96846,2022-11-09,SMB
CUST041990,Ashlee,Schaefer,hclayton@example.org,468.516.6290,Male,1979-06-06,"2626 Sharp Islands Apt. 170, North Amanda, OK 41131",Kimberlyhaven,Texas,New Caledonia,78665,2023-06-25,Retail
CUST441989,Amy,Fletcher,brucemontgomery@example.net,611.927.3881x20347,Female,1971-10-18,"88808 Reynolds Ferry Suite 030, North Keithhaven, IA 53749",New Shelbychester,Washington,Benin,38349,2025-05-14,Retail
CUST472231,Benjamin,Sanford,millerjames@example.net,001-206-217-7240x3004,Female,1957-04-02,"Unit 1932 Box 7435, DPO AP 14408",Josephton,Minnesota,Colombia,41842,2024-04-06,Retail
CUST177520,Stephen,Thompson,ojohnson@example.com,369.917.3704x10805,Female,2000-07-28,"Unit 9532 Box 7707, DPO AP 67239",Christinafurt,Delaware,New Caledonia,49237,2023-12-21,SMB
CUST263800,Brian,Wagner,seanritter@example.net,346.601.1106x3252,Other,1968-05-11,"730 Foster Mission, Steventon, PR 39598",Lauramouth,Ohio,Macao,63940,2025-04-18,Retail
CUST537354,Edward,Johnson,amanda48@example.org,209.877.7905x62393,Male,1975-01-23,"681 Hebert Locks Apt. 593, Madisonport, AR 06797",Pierceberg,North Dakota,Kyrgyz Republic,57123,2021-05-08,Corporate
CUST821648,Aaron,Hernandez,umiller@example.com,237-901-4011x3089,Female,2005-10-15,"84076 Michael Station, New Alanside, MI 22441",East Miranda,Indiana,Sweden,12149,2025-05-09,SMB
CUST695364,Travis,Cameron,kyle74@example.com,401-958-7453,Other,1991-11-10,"723 Odom Summit Apt. 743, Lake Kylestad, SD 35750",West Marioland,Indiana,French Southern Territories,33137,2022-11-10,Corporate
CUST276991,Andrew,Robinson,danielle80@example.com,305-884-5376x5845,Other,1955-07-08,"5382 Julia Branch, Lake Christopher, GU 52194",South Kimberlyton,Idaho,Holy See (Vatican City State),17845,2022-05-19,Retail
CUST795815,Patrick,George,djohnson@example.net,897-693-8907,Other,1956-06-08,"04057 Smith Extensions Apt. 372, Whitechester, UT 94472",New Scott,Massachusetts,Mexico,17720,2023-11-18,SMB
CUST927316,Kristina,Johnson,michele91@example.org,893-225-3186x663,Other,1978-12-17,"65729 Jeremiah Walk Apt. 941, Stewartfort, ME 77421",Johnsonmouth,Rhode Island,Panama,64689,2021-12-20,Corporate
CUST008918,Michael,Blake,parkerlang@example.com,+1-692-604-1980,Male,1988-10-11,"96465 Terri Roads Apt. 186, South Michelle, SD 78669",Port Chris,Wyoming,Georgia,05643,2021-12-31,Corporate
CUST108257,Antonio,Smith,oconnorangela@example.net,865.413.8232x390,Male,1993-04-25,"USS Webb, FPO AP 37979",Brandonstad,Oklahoma,Isle of Man,19521,2022-12-12,Corporate
CUST079122,Rhonda,Ortiz,phillipsalejandra@example.net,3047281374,Other,1975-10-04,"98482 Klein Highway, Port Michael, GA 63137",Jocelynstad,Connecticut,French Southern Territories,06102,2021-09-13,SMB
CUST103664,Shane,Campbell,pooleemily@example.net,486-731-3372x208,Female,1999-03-15,"0230 Mark Crossroad Suite 389, Lake Mary, GA 21212",North Danielmouth,Louisiana,Cayman Islands,48059,2022-08-27,Corporate
CUST903407,Donald,Reynolds,gbradford@example.com,720-750-9143x62022,Male,1967-04-13,"809 Sandoval Club, New Alicia, PR 08147",Lake Georgefurt,Colorado,Mayotte,20802,2023-06-23,Retail
CUST861569,Louis,Carter,swoodward@example.org,2683412476,Female,1981-10-11,"5985 Ware Drives, Walshmouth, ID 98517",East Lucasport,Connecticut,Japan,38157,2024-07-25,Corporate
CUST917149,Jennifer,Baird,thomasmyers@example.org,+1-764-243-5923x4136,Male,1962-09-29,"271 Boyd Village, Ericksonchester, GA 11371",Taylorborough,Tennessee,Faroe Islands,28497,2021-09-24,SMB
CUST285724,Jennifer,Patton,petersonlucas@example.net,687-235-9881,Male,1963-04-21,"PSC 8646, Box 6134, APO AA 21291",Frytown,Wyoming,Luxembourg,69402,2021-06-24,Corporate
CUST150108,Timothy,Baker,carrchristopher@example.com,001-610-886-8877x0255,Female,1959-07-22,"239 Dominguez Plains, Lake Larryfurt, VA 62286",Heatherhaven,Kansas,Timor-Leste,68204,2024-03-01,SMB
CUST646567,Stephanie,Zamora,smithjenna@example.com,(555)245-0611x743,Other,1970-09-07,"8885 Sanchez Bypass, Jefferyfurt, OR 08804",South Anthony,North Carolina,Ecuador,87718,2023-04-16,Retail
CUST281018,Carol,Solis,thompsontheresa@example.com,(943)541-2441x257,Female,1986-04-16,"9550 Jorge Port, New Robert, TN 86787",Josephton,Michigan,Mongolia,16716,2020-09-21,Corporate
CUST909958,Cynthia,Alvarez,jonessteven@example.net,001-405-347-7536x21742,Female,1976-01-18,"137 Kellie Vista Apt. 303, Davisshire, SC 65431",Brenthaven,Texas,Lithuania,75924,2021-11-30,Corporate
CUST570673,Kevin,Fowler,sdavis@example.net,001-860-445-1184,Other,1997-03-31,"21872 Jerry Route Suite 185, West Tiffany, HI 18552",Gallagherbury,Louisiana,Turks and Caicos Islands,27388,2023-08-23,Retail
CUST149978,Kayla,Walton,jessica42@example.net,891.697.7370x836,Male,1958-08-06,"89848 Alan Springs Apt. 092, West Lori, MP 10065",Alexandriatown,Georgia,Guatemala,55897,2021-02-26,Corporate
CUST267400,Michael,Lewis,tylerarnold@example.org,(710)670-7707x677,Male,1973-09-24,"7120 Miranda Burg Suite 288, New Krista, ID 28844",Deanmouth,Michigan,Mayotte,06307,2020-09-05,SMB
CUST121774,Paul,Chavez,crystalholland@example.com,902.266.8496,Other,1982-04-17,"2750 Jessica Springs, Allenfort, NY 46816",South Jimmyberg,New Hampshire,Eritrea,63092,2022-03-09,SMB
CUST965869,Randall,Bishop,hpalmer@example.com,756.511.2955,Other,1987-11-22,"25265 Brittany Greens, Katherineton, NC 19192",New Debra,North Carolina,Bulgaria,22891,2023-09-12,Corporate
CUST965210,Nicholas,Rodriguez,hdixon@example.net,+1-577-309-2474x29299,Other,1977-10-04,"668 Ronald Spurs Apt. 199, New Frank, NJ 82498",Flynnstad,Oregon,Norfolk Island,29255,2022-01-08,Corporate
CUST146603,Beth,Brennan,samuellyons@example.org,851-617-8237,Male,1998-06-11,"854 John Lane, Markmouth, RI 57310",Simmonsbury,Louisiana,Aruba,77744,2021-04-12,SMB
CUST205503,Jeffrey,Mcdonald,jamiewalters@example.com,001-490-603-1331x3198,Other,1982-09-14,"4056 Jessica Expressway, Mcfarlandberg, MT 73839",North Christian,Kansas,Guernsey,70082,2021-09-14,SMB
CUST485123,Sean,Simpson,rachaeldavis@example.org,(307)544-7684x227,Male,1968-11-15,"43650 Julie Hills, Angelafurt, CA 25566",Stevenport,Maryland,United States Virgin Islands,91083,2021-08-27,Corporate
CUST025535,Patrick,Vargas,serranovincent@example.net,719.431.0225,Other,1969-07-10,"5576 Copeland Via, Conwaystad, PA 03095",Lake Tammyport,New Jersey,French Southern Territories,35047,2025-04-16,SMB
CUST420771,Scott,Willis,patricia21@example.com,+1-678-954-4898x004,Male,1983-04-05,"33877 Tapia Mews, South Carolynside, HI 87383",Port Austinbury,Hawaii,Papua New Guinea,27050,2023-03-01,SMB
CUST947195,Jared,Martin,ariaskatherine@example.com,674.264.3020x656,Male,1973-03-22,"921 Norton Lake, East Angela, NM 82123",Perezchester,California,Latvia,74925,2021-10-26,SMB
CUST964019,Justin,Ruiz,tonyholden@example.net,813.216.7739x541,Female,1966-04-18,"771 Smith Springs Suite 649, West Mathewberg, TX 02371",Williamchester,Kentucky,El Salvador,98566,2021-04-28,Retail
CUST652310,Gregory,Harris,williamslisa@example.net,537-248-4286,Other,1988-12-23,"558 Phillips Mill, East Sarahside, WY 57917",Johnbury,Arkansas,Bangladesh,45495,2020-09-15,SMB
CUST196851,Terri,Hensley,nicholasharrington@example.net,001-531-849-4214x38811,Female,1967-07-24,"37782 Franklin Trail, West Sydney, NM 86887",North Belinda,California,New Caledonia,41500,2024-07-11,Retail
CUST052202,Dana,Arias,powellrandall@example.org,865.701.5044x4652,Other,1977-05-14,"56631 Mark Overpass, Rhondachester, AS 82122",Perezshire,Iowa,Croatia,39528,2020-10-08,Retail
CUST662671,Courtney,Myers,lisahayes@example.org,001-441-599-8388x034,Male,1981-08-03,"1742 Amber Estate, Jamesport, KY 03762",West Melissa,North Carolina,Nicaragua,63093,2020-09-07,Retail
CUST938714,Jennifer,Wolfe,georgesmith@example.org,001-493-446-3602x44136,Female,1971-10-14,"PSC 2617, Box 0815, APO AA 84042",South Carl,Florida,Syrian Arab Republic,35460,2021-11-19,Corporate
CUST811113,Alexis,Peck,kimbush@example.net,771.631.0287,Other,1958-03-15,"9062 Michael Trafficway, Sandramouth, SC 62874",Reginaville,Idaho,Libyan Arab Jamahiriya,34900,2022-02-25,Retail
CUST961229,Jasmine,Sanders,nsanders@example.net,(663)546-5242x6275,Other,1989-12-21,"PSC 2471, Box 4127, APO AP 03516",Michealbury,Montana,Trinidad and Tobago,49777,2020-09-12,SMB
CUST304982,Anthony,Day,angela73@example.net,001-832-427-5740x601,Other,1958-12-18,"4222 Higgins River Suite 699, Chavezberg, TN 31124",Brianshire,South Carolina,Antarctica (the territory South of 60 deg S),45177,2025-03-24,SMB
CUST233713,Barbara,Hammond,kaylanguyen@example.com,001-925-515-1753x436,Other,1961-10-12,"7084 Gilbert Divide Apt. 418, Garciamouth, WA 30439",West Davidborough,Georgia,Mexico,59727,2021-01-16,SMB
CUST621470,Michael,Ortiz,williammcdaniel@example.org,001-747-932-4189,Male,1970-02-04,"047 Thomas Causeway Suite 260, Davenportborough, KY 92603",West Katherine,Michigan,Slovenia,19158,2022-06-07,Retail
CUST446113,Kaylee,Copeland,stephanie36@example.com,9579630949,Other,1957-06-29,"077 Daniels Shores, Millerbury, AZ 66635",Mcdonaldview,Utah,Belarus,24089,2024-12-18,Corporate
CUST179199,Alexandra,Miller,bwinters@example.com,454.503.9516,Male,1985-10-11,"818 Rodriguez Lights, Lake Christina, CT 24026",Port Rebeccaton,West Virginia,Mali,62095,2022-11-02,SMB
CUST694746,Kimberly,Salas,jade66@example.net,+1-709-917-2966x748,Female,1955-05-29,"0616 Calhoun Prairie Apt. 904, Davidfort, LA 43588",East Terryville,Maine,Turkey,21913,2023-10-14,Corporate
CUST108695,Richard,Gomez,kaylahall@example.com,(882)652-7193,Female,1970-06-29,"8264 Joseph Stream, Rossstad, DC 67246",Port Kimberly,Oregon,United Kingdom,54280,2022-09-25,Retail
CUST010874,Joseph,Moss,oswanson@example.org,541-374-1407,Male,1996-01-03,"4512 Morales Path, Malonechester, WI 34903",Richardberg,North Dakota,Guadeloupe,73955,2023-07-30,Corporate
CUST365783,Erika,Ho,estesjon@example.net,745-650-8652x72381,Female,1968-09-03,"7398 Charles Shores Apt. 478, Lake Codyton, TN 01776",Chandlerside,Hawaii,New Zealand,73901,2021-08-08,SMB
CUST701839,Karen,Smith,randy14@example.com,(804)832-6954x917,Male,1998-05-04,"70390 Heather Parkway, Hillside, OH 01380",Ericatown,Massachusetts,Netherlands Antilles,18602,2020-06-18,Retail
CUST344037,Anna,Thomas,mitchellmary@example.net,824-948-8569,Other,1987-06-17,"413 Mitchell Spur Apt. 571, Benjaminfort, PW 50247",West David,Arkansas,Angola,23587,2023-06-05,Corporate
CUST945009,Aaron,Stone,kelseymendoza@example.org,472.836.6361,Female,1964-01-05,"14787 Bond Plain Suite 846, North Shannonmouth, MH 24272",West Amy,Maryland,Tanzania,61755,2021-03-23,SMB
CUST371692,Ricky,Nelson,wrightdenise@example.net,412.721.4928x608,Other,1974-05-28,"1626 Sherri Trafficway, New Matthew, MH 42454",Ryanberg,Connecticut,Algeria,40270,2021-11-29,SMB
CUST226261,Bob,Robinson,trevorhess@example.org,(422)598-1976,Male,1956-07-18,"72370 Joseph Extensions Apt. 948, Port Danielle, NE 55689",North Sergio,New Jersey,Bahamas,69041,2021-02-22,SMB
CUST905210,Elizabeth,Adkins,nperez@example.net,(359)930-1255x10507,Other,1972-08-21,"648 Keith Avenue, Huffmantown, NJ 61118",New Daniel,Kentucky,El Salvador,86767,2020-09-08,Corporate
CUST256177,Brent,Mitchell,elainewolfe@example.net,001-336-945-3630x474,Male,1958-06-07,"9802 Jason Plaza, New Taylor, IL 86327",East Charlesland,California,Argentina,46862,2020-07-13,Retail
CUST552528,Laura,Griffin,mary36@example.org,798-325-5523x5628,Male,1979-05-10,"4672 Deanna Causeway, Justinland, WI 31328",South Christopher,Washington,Portugal,48178,2021-07-24,Retail
CUST945995,Jessica,Hampton,joshua14@example.com,596.525.7469x7203,Female,1963-01-23,"4021 Carter Road Apt. 842, Thomasmouth, MO 93454",South Karina,New Jersey,Serbia,49879,2020-09-26,Retail
CUST225004,Robert,Williams,parkerdennis@example.org,(480)906-8748,Other,2001-07-07,"210 Scott Circle Apt. 841, Carlsonville, VA 41365",Lake Elizabethshire,Missouri,Sri Lanka,02467,2023-08-01,Retail
CUST290652,Chad,Newton,bishopjonathan@example.net,(984)595-0970x470,Female,1999-11-23,"61360 Hancock Manor Apt. 081, Rodriguezshire, WV 06314",East Dianeview,Oklahoma,Colombia,36114,2022-06-24,Corporate
CUST989941,Summer,Lyons,jessica68@example.org,354.546.7385,Female,1983-01-18,"26352 Simon Lake Suite 672, Rachelside, HI 04535",Gileschester,Maryland,Congo,85347,2021-04-28,Retail
CUST629026,Cassandra,Gonzales,cjohnson@example.org,001-864-588-4290x95638,Female,1972-06-07,"740 Susan Harbors Apt. 785, Moranville, TX 16016",Brownfurt,West Virginia,Andorra,62548,2024-09-26,SMB
CUST913734,Michelle,Ortega,lynnwilliams@example.com,(697)300-1339x9141,Male,1993-01-01,"PSC 5495, Box 9600, APO AA 61823",Williambury,New York,Ireland,13515,2021-07-14,Retail
CUST953852,Sarah,Hughes,frenchjared@example.com,+1-893-675-5936x83634,Other,1959-02-08,"55915 Ingram Mills, North Natalie, ME 79629",South Paula,California,United Kingdom,66635,2020-11-11,SMB
CUST125943,Joseph,Woods,thomas45@example.com,001-931-982-1089,Female,1955-10-23,"4664 Johnson Overpass, Port Christopher, AZ 59627",Tannershire,Idaho,Korea,87502,2022-05-09,SMB
CUST416302,Christopher,Young,jasonramirez@example.org,913.788.7986,Male,1991-08-24,"3069 Jason Corners Suite 346, Robertston, NE 15166",South Caseystad,Georgia,Isle of Man,91110,2021-07-24,Corporate
CUST420052,Holly,Lyons,prestonshelia@example.com,471.827.2101,Other,1989-12-24,"3353 Hannah Hills, Port Jamesland, MA 39851",Port Leslie,Alabama,Thailand,58784,2022-06-10,Retail
CUST745726,Victoria,Johns,donna80@example.com,+1-222-304-7136x618,Other,1997-06-07,"2136 Jones Expressway, Philipfurt, LA 48287",Lake Jeanne,Kentucky,Mozambique,07257,2020-08-20,SMB
CUST704276,Sean,Figueroa,robertrios@example.net,(414)465-9756x09749,Other,2005-02-24,"Unit 6695 Box 5625, DPO AP 61670",Brownhaven,New York,Spain,46393,2024-01-18,Corporate
CUST258818,Matthew,Gaines,dennisshirley@example.org,867-286-3086x646,Female,1969-07-17,"94553 Robert Glen, South Davidfort, MP 44621",East Timothystad,Idaho,Norfolk Island,23203,2022-04-07,Corporate
CUST733057,Daniel,Arellano,jacobthompson@example.org,965-255-4870,Other,1982-03-06,"14191 Tamara Mall, Marioside, DC 29685",Robertside,Vermont,Guernsey,09610,2023-11-28,Retail
CUST480279,Allison,Johnson,fletcherstefanie@example.net,001-243-272-2923x76704,Male,1982-05-10,"273 Jeremiah Islands, Port Matthew, AL 23022",East Edwin,Mississippi,Latvia,46115,2022-11-16,Retail
CUST495977,Roger,Rodgers,markking@example.net,244.548.1445,Other,1969-10-26,"9279 Cole Avenue Apt. 282, New Donaldtown, SD 73190",West Regina,Ohio,Kuwait,77726,2024-04-19,Corporate
CUST157312,Michelle,Harrison,savagealexis@example.org,241-634-7452,Male,1991-12-25,"4600 James Pike Suite 983, Lake Evan, AS 91149",East Matthewhaven,Georgia,Montenegro,87347,2021-06-06,Retail
CUST817821,Gina,Gentry,ashleyellis@example.org,001-644-334-0615x643,Male,1981-08-09,"475 Coleman Fords, Nguyenside, GU 21359",South Claudiaville,South Carolina,Saint Barthelemy,47061,2021-03-22,SMB
CUST036520,Wendy,Clark,michealhuff@example.com,001-709-954-3565x57256,Other,1961-10-21,"USCGC Berger, FPO AE 38300",Josephtown,Oklahoma,Maldives,69931,2020-10-17,Corporate
CUST784498,Albert,Morrison,michael18@example.com,662-891-0507x67258,Other,1999-12-08,"8117 Elizabeth Summit Suite 156, East Brandontown, WV 70820",Bestmouth,New Jersey,Venezuela,12774,2023-08-25,Corporate
CUST090226,Kathy,Rios,lisa53@example.org,(808)902-7600x800,Other,1977-12-31,"567 Anthony Key, Kristenside, AL 95617",Port Roymouth,Alaska,Saint Kitts and Nevis,69494,2024-07-13,Corporate
CUST986240,Kevin,Gray,markscott@example.org,363-244-5721x8811,Other,1995-03-10,"9366 Herrera Bypass, South Kevin, UT 69312",Shaneburgh,Idaho,Portugal,01271,2023-11-04,SMB
CUST501025,Jeff,Walker,aliciacollins@example.net,+1-578-596-8507x13542,Female,1974-08-28,"783 Heath Fort Apt. 436, Mcleanside, MP 26584",Thomasfurt,Rhode Island,Senegal,29088,2024-01-26,Retail
CUST286333,Henry,Davis,robertmays@example.com,001-501-469-0279,Other,1960-09-26,"770 Gordon Island Apt. 687, Lake Diana, SD 66142",Kristishire,Colorado,Ireland,68701,2021-10-06,Retail
